participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.forecast_error,player.forecast_reward,player.risk,player.risk_1,player.risk_2,player.risk_3,player.risk_4,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
18,0oggfqet,83Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.445441,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,47.0,2,1.0,28,0,0,13,bt6k6rqp,Pilot 11/30,,,,0
19,uh4043bl,77H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.451345,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,47.0,2,1.0,28,0,0,13,bt6k6rqp,Pilot 11/30,,,,0
20,2k0xpy93,99Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.457299,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,47.0,2,1.0,28,0,0,13,bt6k6rqp,Pilot 11/30,,,,0
1,ul125qb1,86T,0,568,569,payment,FinalResultsPage,2023-11-30 22:32:38.236041,1,,,900.0,1,,0.0,87.86,8,-99,-99,0,0.0,87.86,4.39,8.0,100.25,8,47,48,49,47,3.0,0.0,1,0,0,1,1,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
2,vvh5zace,04R,0,568,569,payment,FinalResultsPage,2023-11-30 22:35:13.691747,1,,,1100.0,2,,0.0,159.93,6,-99,-99,-2,100.0,259.93,13.0,4.0,276.93,4,47,44,44,42,3.0,0.0,1,0,0,1,1,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
3,olfsersm,75K,0,568,569,payment,FinalResultsPage,2023-11-30 22:36:59.706822,1,,,700.0,3,,0.0,198.34,4,-99,-99,0,0.0,198.34,9.92,4.0,212.26,4,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
4,ra4b7tia,14L,0,568,569,payment,FinalResultsPage,2023-11-30 22:47:52.834356,1,,,900.0,4,,0.0,321.3,0,-99,-99,0,0.0,321.3,16.07,0.0,337.37,0,,,,,,0.0,1,0,,0,1,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
5,rp6hi2rs,61K,0,568,569,payment,FinalResultsPage,2023-11-30 22:48:34.830382,1,,,400.0,5,,0.0,106.93,5,-99,-99,0,0.0,106.93,5.35,5.0,117.28,5,,53,62,74,,0.0,1,0,,1,1,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
6,o6s6ayqu,30G,0,568,569,payment,FinalResultsPage,2023-11-30 22:48:45.211953,1,,,400.0,6,,0.0,162.94,5,-99,-99,2,-100.0,62.94,3.15,7.0,73.09,7,,51,51,56,,0.0,1,0,0,1,1,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
7,s2q0vx6j,81K,0,568,569,payment,FinalResultsPage,2023-11-30 22:50:05.698983,1,,,1000.0,7,,0.0,351.02,0,-99,-99,0,0.0,351.02,17.55,0.0,368.57,0,,50,48,45,,0.0,1,0,0,1,1,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
8,oftgfyb8,85E,0,569,569,payment,NonParticipantPage,2023-11-30 22:51:19.562214,1,,,0.0,8,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
9,kcyc8zd3,25C,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.385168,1,,,0.0,9,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
10,wrwz0jvk,22E,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.393336,1,,,0.0,10,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
11,8g1at9po,75Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.399807,1,,,0.0,11,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
12,x8369xmh,68X,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.407535,1,,,0.0,12,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
13,vefpzsbo,28Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.413875,1,,,0.0,13,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
14,j4qgnvj9,59H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.419738,1,,,0.0,14,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
15,5plzzqu9,91A,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.425749,1,,,0.0,15,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
16,em4tq056,30F,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.431578,1,,,0.0,16,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
17,qvyjpdow,78P,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.438770,1,,,0.0,17,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
18,0oggfqet,83Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.445441,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
19,uh4043bl,77H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.451345,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
20,2k0xpy93,99Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.457299,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,1.0,28,0,0,14,bt6k6rqp,Pilot 11/30,,,,0
1,ul125qb1,86T,0,568,569,payment,FinalResultsPage,2023-11-30 22:32:38.236041,1,,,900.0,1,,0.0,100.25,8,-99,-99,0,0.0,100.25,5.01,8.0,113.26,8,52,54,55,55,2.0,5.0,0,0,0,0,0,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
2,vvh5zace,04R,0,568,569,payment,FinalResultsPage,2023-11-30 22:35:13.691747,1,,,1100.0,2,,0.0,276.93,4,-99,-99,0,0.0,276.93,13.85,4.0,294.78,4,50,47,47,42,0.0,5.0,0,0,0,0,0,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
3,olfsersm,75K,0,568,569,payment,FinalResultsPage,2023-11-30 22:36:59.706822,1,,,700.0,3,,0.0,212.26,4,-99,-99,0,0.0,212.26,10.61,4.0,226.87,4,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
4,ra4b7tia,14L,0,568,569,payment,FinalResultsPage,2023-11-30 22:47:52.834356,1,,,900.0,4,,0.0,337.37,0,-99,-99,0,0.0,337.37,16.87,0.0,354.24,0,,,,,,0.0,0,0,0,,0,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
5,rp6hi2rs,61K,0,568,569,payment,FinalResultsPage,2023-11-30 22:48:34.830382,1,,,400.0,5,,0.0,117.28,5,-99,-99,0,0.0,117.28,5.86,5.0,128.14,5,55,60,66,75,5.0,0.0,0,,1,,0,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
6,o6s6ayqu,30G,0,568,569,payment,FinalResultsPage,2023-11-30 22:48:45.211953,1,,,400.0,6,,0.0,73.09,7,-99,-99,0,0.0,73.09,3.65,7.0,83.74,7,,66,78,89,,0.0,1,0,0,0,1,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
7,s2q0vx6j,81K,0,568,569,payment,FinalResultsPage,2023-11-30 22:50:05.698983,1,,,1000.0,7,,0.0,368.57,0,-99,-99,0,0.0,368.57,18.43,0.0,387.0,0,46,51,49,48,4.0,0.0,,0,0,0,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
8,oftgfyb8,85E,0,569,569,payment,NonParticipantPage,2023-11-30 22:51:19.562214,1,,,0.0,8,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
9,kcyc8zd3,25C,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.385168,1,,,0.0,9,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
10,wrwz0jvk,22E,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.393336,1,,,0.0,10,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
11,8g1at9po,75Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.399807,1,,,0.0,11,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
12,x8369xmh,68X,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.407535,1,,,0.0,12,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
13,vefpzsbo,28Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.413875,1,,,0.0,13,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
14,j4qgnvj9,59H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.419738,1,,,0.0,14,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
15,5plzzqu9,91A,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.425749,1,,,0.0,15,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
16,em4tq056,30F,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.431578,1,,,0.0,16,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
17,qvyjpdow,78P,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.438770,1,,,0.0,17,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
18,0oggfqet,83Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.445441,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
19,uh4043bl,77H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.451345,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
20,2k0xpy93,99Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.457299,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,15,bt6k6rqp,Pilot 11/30,,,,0
1,ul125qb1,86T,0,568,569,payment,FinalResultsPage,2023-11-30 22:32:38.236041,1,,,900.0,1,,0.0,113.26,8,-99,-99,0,0.0,113.26,5.66,8.0,126.92,8,50,50,51,51,0.0,5.0,1,0,0,0,1,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
2,vvh5zace,04R,0,568,569,payment,FinalResultsPage,2023-11-30 22:35:13.691747,1,,,1100.0,2,,0.0,294.78,4,-99,-99,0,0.0,294.78,14.74,4.0,313.52,4,50,48,45,45,0.0,5.0,1,0,0,0,1,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
3,olfsersm,75K,0,568,569,payment,FinalResultsPage,2023-11-30 22:36:59.706822,1,,,700.0,3,,0.0,226.87,4,-99,-99,0,0.0,226.87,11.34,4.0,242.21,4,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
4,ra4b7tia,14L,0,568,569,payment,FinalResultsPage,2023-11-30 22:47:52.834356,1,,,900.0,4,,0.0,354.24,0,-99,-99,0,0.0,354.24,17.71,0.0,371.95,0,,50,,45,,0.0,1,0,0,0,1,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
5,rp6hi2rs,61K,0,568,569,payment,FinalResultsPage,2023-11-30 22:48:34.830382,1,,,400.0,5,,0.0,128.14,5,-99,-99,0,0.0,128.14,6.41,5.0,139.55,5,54,57,68,91,4.0,0.0,0,,,,0,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
6,o6s6ayqu,30G,0,568,569,payment,FinalResultsPage,2023-11-30 22:48:45.211953,1,,,400.0,6,,0.0,83.74,7,-99,-99,0,0.0,83.74,4.19,7.0,94.93,7,,58,68,69,,0.0,1,0,0,0,1,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
7,s2q0vx6j,81K,0,568,569,payment,FinalResultsPage,2023-11-30 22:50:05.698983,1,,,1000.0,7,,0.0,387.0,0,-99,-99,0,0.0,387.0,19.35,0.0,406.35,0,,51,,,,0.0,1,0,0,0,1,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
8,oftgfyb8,85E,0,569,569,payment,NonParticipantPage,2023-11-30 22:51:19.562214,1,,,0.0,8,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
9,kcyc8zd3,25C,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.385168,1,,,0.0,9,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
10,wrwz0jvk,22E,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.393336,1,,,0.0,10,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
11,8g1at9po,75Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.399807,1,,,0.0,11,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
12,x8369xmh,68X,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.407535,1,,,0.0,12,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
13,vefpzsbo,28Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.413875,1,,,0.0,13,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
14,j4qgnvj9,59H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.419738,1,,,0.0,14,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
15,5plzzqu9,91A,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.425749,1,,,0.0,15,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
16,em4tq056,30F,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.431578,1,,,0.0,16,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
17,qvyjpdow,78P,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.438770,1,,,0.0,17,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
18,0oggfqet,83Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.445441,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
19,uh4043bl,77H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.451345,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
20,2k0xpy93,99Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.457299,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,16,bt6k6rqp,Pilot 11/30,,,,0
1,ul125qb1,86T,0,568,569,payment,FinalResultsPage,2023-11-30 22:32:38.236041,1,,,900.0,1,,0.0,126.92,8,-99,-99,0,0.0,126.92,6.35,3.2,136.47,8,50,50,50,50,0.0,5.0,0,0,0,0,0,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
2,vvh5zace,04R,0,568,569,payment,FinalResultsPage,2023-11-30 22:35:13.691747,1,,,1100.0,2,,0.0,313.52,4,-99,-99,-2,100.0,413.52,20.68,0.8,435.0,2,50,48,48,44,0.0,5.0,0,0,0,0,0,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
3,olfsersm,75K,0,568,569,payment,FinalResultsPage,2023-11-30 22:36:59.706822,1,,,700.0,3,,0.0,242.21,4,-99,-99,0,0.0,242.21,12.11,1.6,255.92,4,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
4,ra4b7tia,14L,0,568,569,payment,FinalResultsPage,2023-11-30 22:47:52.834356,1,,,900.0,4,,0.0,371.95,0,-99,-99,0,0.0,371.95,18.6,0.0,390.55,0,,,,45,,0.0,1,0,1,1,1,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
5,rp6hi2rs,61K,0,568,569,payment,FinalResultsPage,2023-11-30 22:48:34.830382,1,,,400.0,5,,0.0,139.55,5,-99,-99,2,-100.0,39.55,1.98,2.8,44.33,7,,52,53,63,,0.0,0,,0,,0,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
6,o6s6ayqu,30G,0,568,569,payment,FinalResultsPage,2023-11-30 22:48:45.211953,1,,,400.0,6,,0.0,94.93,7,-99,-99,0,0.0,94.93,4.75,2.8,102.48,7,,55,53,53,,0.0,0,0,0,0,0,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
7,s2q0vx6j,81K,0,568,569,payment,FinalResultsPage,2023-11-30 22:50:05.698983,1,,,1000.0,7,,0.0,406.35,0,-99,-99,0,0.0,406.35,20.32,0.0,426.67,0,,,,,,0.0,0,0,0,,0,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
8,oftgfyb8,85E,0,569,569,payment,NonParticipantPage,2023-11-30 22:51:19.562214,1,,,0.0,8,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
9,kcyc8zd3,25C,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.385168,1,,,0.0,9,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
10,wrwz0jvk,22E,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.393336,1,,,0.0,10,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
11,8g1at9po,75Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.399807,1,,,0.0,11,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
12,x8369xmh,68X,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.407535,1,,,0.0,12,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
13,vefpzsbo,28Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.413875,1,,,0.0,13,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
14,j4qgnvj9,59H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.419738,1,,,0.0,14,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
15,5plzzqu9,91A,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.425749,1,,,0.0,15,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
16,em4tq056,30F,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.431578,1,,,0.0,16,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
17,qvyjpdow,78P,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.438770,1,,,0.0,17,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
18,0oggfqet,83Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.445441,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
19,uh4043bl,77H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.451345,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
20,2k0xpy93,99Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.457299,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,50.0,2,0.4,28,0,0,17,bt6k6rqp,Pilot 11/30,,,,0
1,ul125qb1,86T,0,568,569,payment,FinalResultsPage,2023-11-30 22:32:38.236041,1,,,900.0,1,,0.0,136.47,8,-99,-99,0,0.0,136.47,6.82,8.0,151.29,8,50,50,50,49,0.0,5.0,1,0,0,0,1,1,50.0,0,1.0,28,0,0,18,bt6k6rqp,Pilot 11/30,,,,0
2,vvh5zace,04R,0,568,569,payment,FinalResultsPage,2023-11-30 22:35:13.691747,1,,,1100.0,2,,0.0,435.0,2,-99,-99,0,0.0,435.0,21.75,2.0,458.75,2,50,47,47,42,0.0,5.0,1,0,0,0,1,1,50.0,0,1.0,28,0,0,18,bt6k6rqp,Pilot 11/30,,,,0
3,olfsersm,75K,0,568,569,payment,FinalResultsPage,2023-11-30 22:36:59.706822,1,,,700.0,3,,0.0,255.92,4,-99,-99,0,0.0,255.92,12.8,4.0,272.72,4,,,,,,0.0,,,,,,1,50.0,0,1.0,28,0,0,18,bt6k6rqp,Pilot 11/30,,,,0
