session,part_label,round,cash,shares,periods_until_auto_buy,periods_until_auto_sell,shares_transacted,trans_cost,cash_after_trade,interest_earned,dividend_earned,cash_result,shares_result,f0,f1,f2,f3,fcast_rnd_0,fcast_rnd_1,fcast_rnd_2,fcast_rnd_3,fcast_err_0,fcast_err_1,fcast_err_2,fcast_err_3,risk_1,risk_2,risk_3,risk_4,risk_rh,risk_rl,risk_sh,risk_sl,risk_phi_1,risk_phi_2,risk_phi_3,risk_phi_4,risk_reward,dose_r,dose_mu,is_mv,buy_quant,sell_quant,market_price,stock_value,equity
pmyan048,60c3ba02dfcf64dbe7ae0396,11,37.29,7.0,-99,-99,0,0.0,37.29,1.86,7.0,46.15,7.0,37.0,41.0,50.0,48.0,11.0,13.0,16.0,21.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,1,0,35.0,245.0,282.29
pmyan048,663200f99991108a0c4dcb23,11,233.41,4.0,-99,-99,3,-111.0,122.41,6.12,7.0,135.53,7.0,41.0,54.0,40.0,64.0,11.0,13.0,16.0,21.0,-4.0,-12.0,10.0,7.0,1.0,0.0,0.0,0.0,19.0,1.5,9.5,7.0,26.0,15.0,20.0,28.0,,-0.4245727085503732,3.052091719820919,False,5,4,35.0,140.0,373.41
pmyan048,666228f8860c05fcca83ab1e,11,194.22,4.0,-99,-99,2,-74.0,120.22,6.01,6.0,132.23,6.0,37.0,40.0,46.0,49.0,11.0,13.0,16.0,21.0,0.0,2.0,4.0,22.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,4,0,35.0,140.0,334.22
pmyan048,6630dd23d49aad3c932af33c,11,123.06,7.0,-99,-99,-2,74.0,197.06,9.85,5.0,211.91,5.0,10.0,14.0,14.0,11.0,11.0,13.0,16.0,21.0,27.0,28.0,36.0,60.0,0.0,1.0,1.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,36.0,31.0,,0.0715527489437729,2.995927418584092,False,3,2,35.0,245.0,368.06
pmyan048,8w4eyts6_80C,11,250.18,2.0,-99,-99,1,-37.0,213.18,10.66,3.0,226.84,3.0,35.0,37.0,40.0,42.0,11.0,13.0,16.0,21.0,2.0,5.0,10.0,29.0,0.0,0.0,1.0,0.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.5309067308033268,3.407451536817044,False,1,0,35.0,70.0,320.18
pmyan048,6668b7620adc0e65f62c79d5,11,294.64,0.0,-99,-99,1,-37.0,257.64,12.88,1.0,271.52,1.0,41.0,41.0,50.0,60.0,11.0,13.0,16.0,21.0,-4.0,1.0,0.0,11.0,0.0,0.0,0.0,,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,0.6732498182226082,3.3873906702524264,False,5,0,35.0,0.0,294.64
pmyan048,8w4eyts6_62K,11,122.61,7.0,-99,-99,-5,185.0,307.61,15.38,2.0,324.99,2.0,35.0,29.0,30.0,25.0,11.0,13.0,16.0,21.0,2.0,13.0,20.0,46.0,1.0,,1.0,,19.0,1.5,9.5,7.0,26.0,15.0,15.0,11.0,,-0.398665760225373,2.774465207781001,False,0,5,35.0,245.0,367.61
pmyan048,6637c7d9fc91cd7d5c8b0d49,11,255.06,1.0,-99,-99,-1,37.0,292.06,14.6,0.0,306.66,0.0,24.0,35.0,22.0,43.0,11.0,13.0,16.0,21.0,13.0,7.0,28.0,28.0,0.0,0.0,0.0,0.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.0114184262951809,3.603965525265921,False,2,1,35.0,35.0,290.06
pmyan048,8w4eyts6_76S,11,178.74,4.0,-99,-99,0,0.0,178.74,8.94,4.0,191.68,4.0,37.0,41.0,47.0,52.0,11.0,13.0,16.0,21.0,0.0,1.0,3.0,19.0,0.0,0.0,1.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.9183914926402906,3.3528420700423256,False,1,1,35.0,140.0,318.74
pmyan048,60c12fe6ca8c4aa6d0185190,12,96.92,8.0,-99,-99,0,0.0,96.92,4.85,3.2,104.97,8.0,37.0,38.0,36.0,38.0,12.0,14.0,17.0,22.0,3.0,6.0,18.0,36.0,1.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,22.0,28.0,33.0,,-0.3890535191207844,2.9595013289264824,False,0,0,37.0,296.0,392.92
pmyan048,66469125811cb4b314cd04f4,12,45.13,11.0,-99,-99,0,0.0,45.13,2.26,4.4,51.79,11.0,40.0,44.0,48.0,52.0,12.0,14.0,17.0,22.0,0.0,0.0,6.0,22.0,0.0,1.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,48.0,60.0,,0.6595051310116092,2.4550948580985663,False,1,5,37.0,407.0,452.13
pmyan048,62728f0c68b9ecf571a2dbd4,12,51.43,11.0,-99,-99,0,0.0,51.43,2.57,4.4,58.4,11.0,38.0,41.0,46.0,54.0,12.0,14.0,17.0,22.0,2.0,3.0,8.0,20.0,0.0,0.0,1.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,73.0,,0.9127195222640476,2.9737760582988657,False,1,0,37.0,407.0,458.43
pmyan048,66467f5703bc98ffca9a248c,12,404.3,0.0,-99,-99,0,0.0,404.3,20.22,0.0,424.52,0.0,40.0,41.0,53.0,43.0,12.0,14.0,17.0,22.0,0.0,3.0,1.0,31.0,0.0,0.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,1.21323847682454,3.5996717431254166,False,5,0,37.0,0.0,404.3
pmyan048,6625c9127eee9a3639d7e1af,12,100.41,9.0,-99,-99,0,0.0,100.41,5.02,3.6,109.03,9.0,39.0,43.0,40.0,36.0,12.0,14.0,17.0,22.0,1.0,1.0,14.0,38.0,1.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,22.0,28.0,33.0,,-0.3890535191207844,2.9595013289264824,False,2,0,37.0,333.0,433.41
pmyan048,6680b99725961403f1c3ee3a,12,330.56,0.0,-99,-99,0,0.0,330.56,16.53,0.0,347.09,0.0,39.0,39.0,42.0,42.0,12.0,14.0,17.0,22.0,1.0,5.0,12.0,32.0,0.0,0.0,1.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,73.0,,0.9127195222640476,2.9737760582988657,False,0,0,37.0,0.0,330.56
pmyan048,66857cc20736230620552dbc,12,274.71,0.0,-99,-99,0,0.0,274.71,13.74,0.0,288.45,0.0,18.0,25.0,40.0,61.0,12.0,14.0,17.0,22.0,22.0,19.0,14.0,13.0,0.0,0.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,1.21323847682454,3.5996717431254166,False,3,0,37.0,0.0,274.71
pmyan048,663ab8a4d5bff4596f9a9de7,12,280.37,0.0,-99,-99,0,0.0,280.37,14.02,0.0,294.39,0.0,37.0,39.0,42.0,48.0,12.0,14.0,17.0,22.0,3.0,5.0,12.0,26.0,,0.0,1.0,1.0,20.25,0.25,10.0,8.75,37.0,37.0,61.0,48.0,,0.4016477897088598,2.9582351238565945,False,5,0,37.0,0.0,280.37
pmyan048,6675ebfe4ca3bfdd2a986877,12,276.77,1.0,-99,-99,0,0.0,276.77,13.84,0.4,291.01,1.0,39.0,40.0,44.0,57.0,12.0,14.0,17.0,22.0,1.0,4.0,10.0,17.0,1.0,1.0,1.0,1.0,20.25,0.25,10.0,8.75,37.0,22.0,17.0,15.0,,-1.195594546281335,2.952744078197864,False,1,0,37.0,37.0,313.77
pmyan048,663bb62ffe083ca847014fbb,12,188.91,6.0,-99,-99,0,0.0,188.91,9.45,2.4,200.76,6.0,39.0,47.0,65.0,91.0,12.0,14.0,17.0,22.0,1.0,-3.0,-11.0,-17.0,0.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.992546814717438,3.308397113725946,False,2,0,37.0,222.0,410.91
pmyan048,65d563ecf8df20ade2f17888,12,280.37,0.0,-99,-99,0,0.0,280.37,14.02,0.0,294.39,0.0,39.0,41.0,44.0,49.0,12.0,14.0,17.0,22.0,1.0,3.0,10.0,25.0,0.0,0.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,1.21323847682454,3.5996717431254166,False,1,0,37.0,0.0,280.37
pmyan048,8w4eyts6_17C,12,218.5,2.0,-99,-99,2,-80.0,138.5,6.93,1.6,147.03,4.0,39.0,39.0,43.0,39.0,12.0,14.0,17.0,22.0,1.0,5.0,11.0,35.0,0.0,0.0,0.0,,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.7206052485854331,3.100221676981996,False,2,1,37.0,74.0,292.5
pmyan048,667d4f099343ca5b26b2932a,12,246.32,1.0,-99,-99,0,0.0,246.32,12.32,0.4,259.04,1.0,38.0,41.0,48.0,59.0,12.0,14.0,17.0,22.0,2.0,3.0,6.0,15.0,,0.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,37.0,61.0,76.0,,1.1122872159492418,3.4664336279283336,False,2,0,37.0,37.0,283.32
pmyan048,8w4eyts6_76K,12,313.08,1.0,-99,-99,0,0.0,313.08,15.65,0.4,329.13,1.0,37.0,33.0,33.0,27.0,12.0,14.0,17.0,22.0,3.0,11.0,21.0,47.0,0.0,1.0,1.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,48.0,43.0,,-0.1296917512549873,3.056223863414836,False,0,0,37.0,37.0,350.08
pmyan048,5de260b9553cee28d97b058d,12,34.99,11.0,-99,-99,0,0.0,34.99,1.75,4.4,41.14,11.0,39.0,43.0,40.0,,12.0,14.0,17.0,22.0,1.0,1.0,14.0,,0.0,0.0,1.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,73.0,,0.9127195222640476,2.9737760582988657,False,0,0,37.0,407.0,441.99
pmyan048,60c3ba02dfcf64dbe7ae0396,12,46.15,7.0,-99,-99,-2,80.0,126.15,6.31,2.0,134.46,5.0,39.0,43.0,53.0,48.0,12.0,14.0,17.0,22.0,1.0,1.0,1.0,26.0,0.0,,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,61.0,76.0,,0.7206052485854331,3.100221676981996,False,0,7,37.0,259.0,305.15
pmyan048,663200f99991108a0c4dcb23,12,135.53,7.0,-99,-99,3,-120.0,15.53,0.78,4.0,20.31,10.0,42.0,45.0,54.0,88.0,12.0,14.0,17.0,22.0,-2.0,-1.0,0.0,-14.0,1.0,1.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,22.0,17.0,20.0,,-0.7848972854765113,2.685457478192609,False,3,1,37.0,259.0,394.53
pmyan048,666228f8860c05fcca83ab1e,12,132.23,6.0,-99,-99,0,0.0,132.23,6.61,2.4,141.24,6.0,38.0,41.0,55.0,59.0,12.0,14.0,17.0,22.0,2.0,3.0,-1.0,15.0,0.0,0.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,1.21323847682454,3.5996717431254166,False,2,0,37.0,222.0,354.23
pmyan048,6630dd23d49aad3c932af33c,12,211.91,5.0,-99,-99,-1,40.0,251.91,12.6,1.6,266.11,4.0,20.0,20.0,24.0,35.0,12.0,14.0,17.0,22.0,20.0,24.0,30.0,39.0,0.0,1.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,48.0,60.0,,0.2582439867903254,3.238049641242899,False,3,1,37.0,185.0,396.91
pmyan048,8w4eyts6_80C,12,226.84,3.0,-99,-99,-1,40.0,266.84,13.34,0.8,280.98,2.0,37.0,39.0,41.0,44.0,12.0,14.0,17.0,22.0,3.0,5.0,13.0,30.0,0.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.992546814717438,3.308397113725946,False,1,1,37.0,111.0,337.84000000000003
pmyan048,6668b7620adc0e65f62c79d5,12,271.52,1.0,-99,-99,-1,40.0,311.52,15.58,0.0,327.1,0.0,54.0,51.0,64.0,83.0,12.0,14.0,17.0,22.0,-14.0,-7.0,-10.0,-9.0,0.0,0.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,1.21323847682454,3.5996717431254166,False,3,1,37.0,37.0,308.52
pmyan048,8w4eyts6_62K,12,324.99,2.0,-99,-99,0,0.0,324.99,16.25,0.8,342.04,2.0,37.0,33.0,34.0,19.0,12.0,14.0,17.0,22.0,3.0,11.0,20.0,55.0,0.0,0.0,0.0,,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.7206052485854331,3.100221676981996,False,3,2,37.0,74.0,398.99
pmyan048,6637c7d9fc91cd7d5c8b0d49,12,306.66,0.0,-99,-99,0,0.0,306.66,15.33,0.0,321.99,0.0,18.0,29.0,22.0,61.0,12.0,14.0,17.0,22.0,22.0,15.0,32.0,13.0,0.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.992546814717438,3.308397113725946,False,4,0,37.0,0.0,306.66
pmyan048,8w4eyts6_76S,12,191.68,4.0,-99,-99,0,0.0,191.68,9.58,1.6,202.86,4.0,39.0,43.0,50.0,59.0,12.0,14.0,17.0,22.0,1.0,1.0,4.0,15.0,0.0,0.0,1.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,73.0,,0.9127195222640476,2.9737760582988657,False,0,0,37.0,148.0,339.68
pmyan048,60c12fe6ca8c4aa6d0185190,13,104.97,8.0,-99,-99,0,0.0,104.97,5.25,8.0,118.22,8.0,40.0,42.0,47.0,51.0,13.0,15.0,18.0,23.0,2.0,5.0,13.0,26.0,0.0,0.0,1.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,64.0,,0.9018296823184077,3.255116753082317,False,0,0,40.0,320.0,424.97
pmyan048,66469125811cb4b314cd04f4,13,51.79,11.0,-99,-99,-5,210.0,261.79,13.09,6.0,280.88,6.0,42.0,46.0,50.0,54.0,13.0,15.0,18.0,23.0,0.0,1.0,10.0,23.0,0.0,0.0,1.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,64.0,,0.9018296823184077,3.255116753082317,False,0,5,40.0,440.0,491.79
pmyan048,62728f0c68b9ecf571a2dbd4,13,58.4,11.0,-99,-99,1,-42.0,16.4,0.82,12.0,29.22,12.0,42.0,47.0,54.0,69.0,13.0,15.0,18.0,23.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,64.0,,0.9018296823184077,3.255116753082317,False,1,0,40.0,440.0,498.4
pmyan048,66467f5703bc98ffca9a248c,13,424.52,0.0,-99,-99,0,0.0,424.52,21.23,0.0,445.75,0.0,41.0,48.0,56.0,38.0,13.0,15.0,18.0,23.0,1.0,-1.0,4.0,39.0,0.0,0.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,0.987614590285018,3.599916684005947,False,5,0,40.0,0.0,424.52
pmyan048,6625c9127eee9a3639d7e1af,13,109.03,9.0,-99,-99,2,-84.0,25.03,1.25,11.0,37.28,11.0,42.0,45.0,51.0,53.0,13.0,15.0,18.0,23.0,0.0,2.0,9.0,24.0,0.0,0.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,0.987614590285018,3.599916684005947,False,2,0,40.0,360.0,469.03
pmyan048,6680b99725961403f1c3ee3a,13,347.09,0.0,-99,-99,1,-42.0,305.09,15.25,1.0,321.34,1.0,42.0,45.0,47.0,50.0,13.0,15.0,18.0,23.0,0.0,2.0,13.0,27.0,0.0,0.0,0.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,1.192259004671958,3.306974927891842,False,2,0,40.0,0.0,347.09
pmyan048,66857cc20736230620552dbc,13,288.45,0.0,-99,-99,0,0.0,288.45,14.42,0.0,302.87,0.0,16.0,23.0,38.0,53.0,13.0,15.0,18.0,23.0,26.0,24.0,22.0,24.0,0.0,0.0,0.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,1.192259004671958,3.306974927891842,False,1,0,40.0,0.0,288.45
pmyan048,663ab8a4d5bff4596f9a9de7,13,294.39,0.0,-99,-99,0,0.0,294.39,14.72,0.0,309.11,0.0,40.0,42.0,45.0,50.0,13.0,15.0,18.0,23.0,2.0,5.0,15.0,27.0,0.0,,1.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,50.0,41.0,,-0.0934177047387598,2.986138898667277,False,4,0,40.0,0.0,294.39
pmyan048,6675ebfe4ca3bfdd2a986877,13,291.01,1.0,-99,-99,1,-42.0,249.01,12.45,2.0,263.46,2.0,43.0,45.0,46.0,53.0,13.0,15.0,18.0,23.0,-1.0,2.0,14.0,24.0,1.0,1.0,1.0,1.0,18.0,1.0,9.0,7.5,31.0,19.0,15.0,13.0,,-1.2315068337978428,2.9723068587058306,False,1,0,40.0,40.0,331.01
pmyan048,663bb62ffe083ca847014fbb,13,200.76,6.0,-99,-99,2,-84.0,116.76,5.84,8.0,130.6,8.0,42.0,46.0,56.0,73.0,13.0,15.0,18.0,23.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,1.192259004671958,3.306974927891842,False,2,0,40.0,240.0,440.76
pmyan048,65d563ecf8df20ade2f17888,13,294.39,0.0,-99,-99,0,0.0,294.39,14.72,0.0,309.11,0.0,41.0,43.0,46.0,51.0,13.0,15.0,18.0,23.0,1.0,4.0,14.0,26.0,0.0,,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,50.0,67.0,,0.6657759924033837,3.299233267661039,False,1,0,40.0,0.0,294.39
pmyan048,8w4eyts6_17C,13,147.03,4.0,-99,-99,0,0.0,147.03,7.35,4.0,158.38,4.0,42.0,45.0,46.0,44.0,13.0,15.0,18.0,23.0,0.0,2.0,14.0,33.0,0.0,0.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,0.987614590285018,3.599916684005947,False,0,0,40.0,160.0,307.03
pmyan048,667d4f099343ca5b26b2932a,13,259.04,1.0,-99,-99,0,0.0,259.04,12.95,1.0,272.99,1.0,42.0,45.0,49.0,56.0,13.0,15.0,18.0,23.0,0.0,2.0,11.0,21.0,0.0,0.0,0.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,1.192259004671958,3.306974927891842,False,2,0,40.0,40.0,299.04
pmyan048,8w4eyts6_76K,13,329.13,1.0,-99,-99,0,0.0,329.13,16.46,1.0,346.59,1.0,45.0,44.0,39.0,9.0,13.0,15.0,18.0,23.0,-3.0,3.0,21.0,68.0,0.0,1.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,41.0,55.0,,0.213951769245388,3.17884220643467,False,0,0,40.0,40.0,369.13
pmyan048,5de260b9553cee28d97b058d,13,41.14,11.0,-99,-99,0,0.0,41.14,2.06,11.0,54.2,11.0,43.0,49.0,53.0,56.0,13.0,15.0,18.0,23.0,-1.0,-2.0,7.0,21.0,0.0,0.0,0.0,,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,0.6657759924033837,3.299233267661039,False,1,0,40.0,440.0,481.14
pmyan048,60c3ba02dfcf64dbe7ae0396,13,134.46,5.0,-99,-99,-5,210.0,344.46,17.22,0.0,361.68,0.0,42.0,47.0,50.0,48.0,13.0,15.0,18.0,23.0,0.0,0.0,10.0,29.0,0.0,,,0.0,18.0,1.0,9.0,7.5,31.0,50.0,50.0,50.0,,0.1510663054674241,2.96274905794246,False,0,5,40.0,200.0,334.46000000000004
pmyan048,663200f99991108a0c4dcb23,13,20.31,10.0,-99,-99,-3,126.0,146.31,7.32,7.0,160.63,7.0,42.0,33.0,67.0,65.0,13.0,15.0,18.0,23.0,0.0,14.0,-7.0,12.0,0.0,1.0,0.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,41.0,55.0,,0.7920189482169202,2.418255714952593,False,0,7,40.0,400.0,420.31
pmyan048,666228f8860c05fcca83ab1e,13,141.24,6.0,-99,-99,2,-84.0,57.24,2.86,8.0,68.1,8.0,42.0,45.0,50.0,54.0,13.0,15.0,18.0,23.0,0.0,2.0,10.0,23.0,0.0,0.0,0.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,1.192259004671958,3.306974927891842,False,2,0,40.0,240.0,381.24
pmyan048,6630dd23d49aad3c932af33c,13,266.11,4.0,-99,-99,5,-210.0,56.11,2.81,9.0,67.92,9.0,5.0,10.0,22.0,35.0,13.0,15.0,18.0,23.0,37.0,37.0,38.0,42.0,0.0,0.0,1.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,64.0,,0.9018296823184077,3.255116753082317,False,5,0,40.0,160.0,426.11
pmyan048,8w4eyts6_80C,13,280.98,2.0,-99,-99,-1,42.0,322.98,16.15,1.0,340.13,1.0,40.0,43.0,46.0,50.0,13.0,15.0,18.0,23.0,2.0,4.0,14.0,27.0,0.0,0.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,0.987614590285018,3.599916684005947,False,1,1,40.0,80.0,360.98
pmyan048,6668b7620adc0e65f62c79d5,13,327.1,0.0,-99,-99,0,0.0,327.1,16.36,0.0,343.46,0.0,59.0,64.0,77.0,81.0,13.0,15.0,18.0,23.0,-17.0,-17.0,-17.0,-4.0,1.0,0.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,19.0,25.0,34.0,,-0.4192076123681448,3.052527738513517,False,7,0,40.0,0.0,327.1
pmyan048,8w4eyts6_62K,13,342.04,2.0,-99,-99,0,0.0,342.04,17.1,2.0,361.14,2.0,40.0,35.0,37.0,31.0,13.0,15.0,18.0,23.0,2.0,12.0,23.0,46.0,0.0,0.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,0.987614590285018,3.599916684005947,False,6,0,40.0,80.0,422.04
pmyan048,6637c7d9fc91cd7d5c8b0d49,13,321.99,0.0,-99,-99,0,0.0,321.99,16.1,0.0,338.09,0.0,31.0,36.0,44.0,80.0,13.0,15.0,18.0,23.0,11.0,11.0,16.0,-3.0,0.0,0.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,0.987614590285018,3.599916684005947,False,6,0,40.0,0.0,321.99
pmyan048,8w4eyts6_76S,13,202.86,4.0,-99,-99,0,0.0,202.86,10.14,4.0,217.0,4.0,42.0,45.0,50.0,58.0,13.0,15.0,18.0,23.0,0.0,2.0,10.0,19.0,0.0,1.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,41.0,55.0,,0.213951769245388,3.17884220643467,False,1,0,40.0,160.0,362.86
pmyan048,60c12fe6ca8c4aa6d0185190,14,118.22,8.0,-99,-99,0,0.0,118.22,5.91,8.0,132.13,8.0,44.0,45.0,47.0,49.0,14.0,16.0,19.0,24.0,0.0,5.0,17.0,31.0,1.0,0.0,0.0,0.0,18.25,1.75,9.5,9.0,35.0,24.0,30.0,38.0,,-0.4021601021716238,2.9887232379671738,False,0,0,42.0,336.0,454.22
pmyan048,66469125811cb4b314cd04f4,14,280.88,6.0,-99,-99,2,-88.0,192.88,9.64,8.0,210.52,8.0,44.0,48.0,52.0,56.0,14.0,16.0,19.0,24.0,0.0,2.0,12.0,24.0,0.0,0.0,1.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,65.0,,0.9086355848053952,3.333226979724591,False,3,0,42.0,252.0,532.88
pmyan048,62728f0c68b9ecf571a2dbd4,14,29.22,12.0,-99,-99,0,0.0,29.22,1.46,12.0,42.68,12.0,43.0,47.0,55.0,65.0,14.0,16.0,19.0,24.0,1.0,3.0,9.0,15.0,0.0,0.0,1.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,65.0,,0.9086355848053952,3.333226979724591,False,0,0,42.0,504.0,533.22
pmyan048,66467f5703bc98ffca9a248c,14,445.75,0.0,-99,-99,0,0.0,445.75,22.29,0.0,468.04,0.0,44.0,46.0,51.0,39.0,14.0,16.0,19.0,24.0,0.0,4.0,13.0,41.0,0.0,0.0,0.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,97.0,,1.1848806866717567,2.837871398432185,False,5,0,42.0,0.0,445.75
pmyan048,6625c9127eee9a3639d7e1af,14,37.28,11.0,-99,-99,0,0.0,37.28,1.86,11.0,50.14,11.0,44.0,48.0,54.0,64.0,14.0,16.0,19.0,24.0,0.0,2.0,10.0,16.0,0.0,1.0,0.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,44.0,56.0,,0.8304812730777668,2.6714604661563195,False,0,0,42.0,462.0,499.28
pmyan048,6680b99725961403f1c3ee3a,14,321.34,1.0,-99,-99,0,0.0,321.34,16.07,1.0,338.41,1.0,43.0,43.0,43.0,40.0,14.0,16.0,19.0,24.0,1.0,7.0,21.0,40.0,0.0,0.0,1.0,0.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,65.0,,0.5038028238668942,3.4510746674948445,False,0,0,42.0,42.0,363.34
pmyan048,66857cc20736230620552dbc,14,302.87,0.0,-99,-99,0,0.0,302.87,15.14,0.0,318.01,0.0,12.0,21.0,38.0,57.0,14.0,16.0,19.0,24.0,32.0,29.0,26.0,23.0,,0.0,0.0,1.0,18.25,1.75,9.5,9.0,35.0,35.0,50.0,67.0,,1.0156181878166957,3.4597050631939914,False,2,0,42.0,0.0,302.87
pmyan048,663ab8a4d5bff4596f9a9de7,14,309.11,0.0,-99,-99,0,0.0,309.11,15.46,0.0,324.57,0.0,42.0,44.0,47.0,53.0,14.0,16.0,19.0,24.0,2.0,6.0,17.0,27.0,0.0,1.0,1.0,0.0,18.25,1.75,9.5,9.0,35.0,50.0,44.0,40.0,,-0.2379026764571292,3.0469482327057658,False,5,0,42.0,0.0,309.11
pmyan048,6675ebfe4ca3bfdd2a986877,14,263.46,2.0,-99,-99,2,-88.0,175.46,8.77,4.0,188.23,4.0,44.0,45.0,48.0,58.0,14.0,16.0,19.0,24.0,0.0,5.0,16.0,22.0,1.0,1.0,1.0,1.0,18.25,1.75,9.5,9.0,35.0,24.0,20.0,19.0,,-1.1114571932615986,2.8507478822137338,False,2,0,42.0,84.0,347.46
pmyan048,663bb62ffe083ca847014fbb,14,130.6,8.0,-99,-99,0,0.0,130.6,6.53,8.0,145.13,8.0,44.0,50.0,71.0,80.0,14.0,16.0,19.0,24.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,97.0,,1.1848806866717567,2.837871398432185,False,2,0,42.0,336.0,466.6
pmyan048,65d563ecf8df20ade2f17888,14,309.11,0.0,-99,-99,0,0.0,309.11,15.46,0.0,324.57,0.0,44.0,46.0,49.0,54.0,14.0,16.0,19.0,24.0,0.0,4.0,15.0,26.0,0.0,0.0,0.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,97.0,,1.1848806866717567,2.837871398432185,False,1,0,42.0,0.0,309.11
pmyan048,8w4eyts6_17C,14,158.38,4.0,-99,-99,0,0.0,158.38,7.92,4.0,170.3,4.0,44.0,50.0,47.0,47.0,14.0,16.0,19.0,24.0,0.0,0.0,17.0,33.0,0.0,,,,18.25,1.75,9.5,9.0,35.0,50.0,50.0,50.0,,-0.6976066716633368,2.7973429632170363,False,1,2,42.0,168.0,326.38
