time,x,x_zscore,x_tonic,x_phasic,y,y_zscore,y_tonic,y_phasic,z,z_zscore,z_tonic,z_phasic,page,rnd
1721066955.171894,1612.0,-0.35936410215197384,-0.4269183587929288,0.0654516993714261,409.0,0.9089842028701733,-0.12507531990327667,1.034216073666416,1246.0,1.169875772042807,0.5993561836713293,0.5734952655842068,PreMarketWait,1
1721066955.187517,1611.0,-0.450753333416988,-0.4267500696211701,-0.0260857333186432,410.0,1.0094591406658402,-0.12469495262508962,1.1343036701900817,1232.0,-0.1722789266698074,0.5992859345853223,-0.7686061365817427,PreMarketWait,1
1721066955.20314,1616.0,0.006192822908082775,-0.42658162489025436,0.4307123903652768,402.0,0.20565963830050554,-0.12431586035938283,0.33011804497136427,1239.0,0.4987984226864998,0.5992224851406169,-0.09748268094932844,PreMarketWait,1
1721066955.2187629,1613.0,-0.2679748708869597,-0.4264130254762798,0.1563968335913738,395.0,-0.49766492626916226,-0.12393804925708911,-0.37359141754565195,1236.0,0.21119384439093958,0.5991658280871867,-0.38504833669297994,PreMarketWait,1
1721066955.2343857,1608.0,-0.7249210272120304,-0.4262442722417553,-0.30069701521682096,,,,,1235.0,0.11532565162575284,0.5991159555660094,-0.4808847834415414,PreMarketWait,1
1721066955.2500086,1603.0,-1.181867183537101,-0.4260753660367384,-0.7577906927398241,,,,,1239.0,0.4987984226864998,0.5990728591102243,-0.09738743506887182,PreMarketWait,1
1721066955.2656314,1620.0,0.37174974796813937,-0.4259063076999789,0.7956788895990979,391.0,-0.8995646774518296,-0.12356152528304147,-0.7758748354608345,1233.0,-0.07641073390462065,0.5990365296463429,-0.6725791745814692,PreMarketWait,1
1721066955.2812543,1625.0,0.8286959042932102,-0.4257370980600687,1.2524778694938168,404.0,0.4066095138918392,-0.12318629421562197,0.5299169264949959,1242.0,0.7864030009820601,0.5990069574955134,0.1902448262613642,PreMarketWait,1
1721066955.2968771,1609.0,-0.6335317959470163,-0.4255677379365967,-0.2098968337775348,,,,,1245.0,1.0740075792776203,0.5989841323748392,0.4778525291404035,PreMarketWait,1
1721066955.3125,1622.0,0.5545282104981677,-0.425398228141309,0.9780163436589023,406.0,0.6075593894831728,-0.12281236164642444,0.7304856159937285,1247.0,1.2657439648079938,0.598968043398752,0.6695849082688383,PreMarketWait,1
1721066955.3281229,1617.0,0.09758205417309693,-0.42522856947927534,0.5209235329314844,388.0,-1.20098949083883,-0.12243973297993094,-1.0784432013546732,1235.0,0.11532565162575284,0.5989586790804375,-0.4808445312771096,PreMarketWait,1
1721066955.3437457,1602.0,-1.2732564148021153,-0.42505876275006044,-0.8500614152937813,396.0,-0.3971899884734954,-0.12206841343320217,-0.2750223813584619,1235.0,0.11532565162575284,0.5989560273333158,-0.48086276594376165,PreMarketWait,1
